Old Path,New Path,Filename,Priority,Description,Status
/Users/steven/Music/analysis/No_More_Love_Songs_-_Encore_Remastered_1_analysis.txt,~/Documents/CsV/Data-Analysis/No_More_Love_Songs_-_Encore_Remastered_1_analysis.txt,No_More_Love_Songs_-_Encore_Remastered_1_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/No_More_Love_Songs_Encore339_analysis.txt,~/Documents/CsV/Data-Analysis/No_More_Love_Songs_Encore339_analysis.txt,No_More_Love_Songs_Encore339_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/Love_is_rubbishAnd_rubbish_is_love-259-pluck_analysis.txt,~/Documents/CsV/Data-Analysis/Love_is_rubbishAnd_rubbish_is_love-259-pluck_analysis.txt,Love_is_rubbishAnd_rubbish_is_love-259-pluck_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/Love_is_Rubbish_and_Rubbish_is_Love239_analysis 2.txt,~/Documents/CsV/Data-Analysis/Love_is_Rubbish_and_Rubbish_is_Love239_analysis 2.txt,Love_is_Rubbish_and_Rubbish_is_Love239_analysis 2.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/LoVe_is_RuBBisH_and_RuBBiSh_is_LoVe2_47_analysis.txt,~/Documents/CsV/Data-Analysis/LoVe_is_RuBBisH_and_RuBBiSh_is_LoVe2_47_analysis.txt,LoVe_is_RuBBisH_and_RuBBiSh_is_LoVe2_47_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/in-this-alley-hide-309_fiddler_guitar_analysis.txt,~/Documents/CsV/Data-Analysis/in-this-alley-hide-309_fiddler_guitar_analysis.txt,in-this-alley-hide-309_fiddler_guitar_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/Stacie_the_Wind_Don_t_Ask_Why332_2_analysis.txt,~/Documents/CsV/Data-Analysis/Stacie_the_Wind_Don_t_Ask_Why332_2_analysis.txt,Stacie_the_Wind_Don_t_Ask_Why332_2_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/Stacie321_analysis.txt,~/Documents/CsV/Data-Analysis/Stacie321_analysis.txt,Stacie321_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/Stacie_the_Wind_Don_t_Ask_Why332_analysis_1.txt,~/Documents/CsV/Data-Analysis/Stacie_the_Wind_Don_t_Ask_Why332_analysis_1.txt,Stacie_the_Wind_Don_t_Ask_Why332_analysis_1.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/Stacie_the_Wind_Don_t_Ask_Why332_analysis.txt,~/Documents/CsV/Data-Analysis/Stacie_the_Wind_Don_t_Ask_Why332_analysis.txt,Stacie_the_Wind_Don_t_Ask_Why332_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/Stacies_Dust_and_Flame254_analysis.txt,~/Documents/CsV/Data-Analysis/Stacies_Dust_and_Flame254_analysis.txt,Stacies_Dust_and_Flame254_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/Stacie_s_Dust_and_Flame254_analysis.txt,~/Documents/CsV/Data-Analysis/Stacie_s_Dust_and_Flame254_analysis.txt,Stacie_s_Dust_and_Flame254_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/moonly-alley--howling-banjo239_1_analysis.txt,~/Documents/CsV/Data-Analysis/moonly-alley--howling-banjo239_1_analysis.txt,moonly-alley--howling-banjo239_1_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/PeTals_FaLL_Tribal_F_ute_430_analysis.txt,~/Documents/CsV/Data-Analysis/PeTals_FaLL_Tribal_F_ute_430_analysis.txt,PeTals_FaLL_Tribal_F_ute_430_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/rubbish_love_disarray_244_1_analysis.txt,~/Documents/CsV/Data-Analysis/rubbish_love_disarray_244_1_analysis.txt,rubbish_love_disarray_244_1_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/Must_There_Be_War314-dramatic_analysis.txt,~/Documents/CsV/Data-Analysis/Must_There_Be_War314-dramatic_analysis.txt,Must_There_Be_War314-dramatic_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/Moonly-Alley-BitterSweet_analysis.txt,~/Documents/CsV/Data-Analysis/Moonly-Alley-BitterSweet_analysis.txt,Moonly-Alley-BitterSweet_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/the-hourglass-shatters_analysis.txt,~/Documents/CsV/Data-Analysis/the-hourglass-shatters_analysis.txt,the-hourglass-shatters_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/Midnight_Reckoning-317_analysis.txt,~/Documents/CsV/Data-Analysis/Midnight_Reckoning-317_analysis.txt,Midnight_Reckoning-317_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/Letters_ill_Never_Send_analysis.txt,~/Documents/CsV/Data-Analysis/Letters_ill_Never_Send_analysis.txt,Letters_ill_Never_Send_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/Winds_of_Warning_by_analysis.txt,~/Documents/CsV/Data-Analysis/Winds_of_Warning_by_analysis.txt,Winds_of_Warning_by_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/Lament-for-the-loyal_analysis.txt,~/Documents/CsV/Data-Analysis/Lament-for-the-loyal_analysis.txt,Lament-for-the-loyal_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/PeTal_s_deep-alterna_analysis.txt,~/Documents/CsV/Data-Analysis/PeTal_s_deep-alterna_analysis.txt,PeTal_s_deep-alterna_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/WillowWhispers-indie_analysis.txt,~/Documents/CsV/Data-Analysis/WillowWhispers-indie_analysis.txt,WillowWhispers-indie_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/No_One_s_Home_by_analysis.txt,~/Documents/CsV/Data-Analysis/No_One_s_Home_by_analysis.txt,No_One_s_Home_by_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/Live_fast_Eat_Trash344_analysis.txt,~/Documents/CsV/Data-Analysis/Live_fast_Eat_Trash344_analysis.txt,Live_fast_Eat_Trash344_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/stormchild_guy314_analysis.txt,~/Documents/CsV/Data-Analysis/stormchild_guy314_analysis.txt,stormchild_guy314_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/PeTals-pluck-banjo_analysis.txt,~/Documents/CsV/Data-Analysis/PeTals-pluck-banjo_analysis.txt,PeTals-pluck-banjo_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/stormchild_guy319_analysis.txt,~/Documents/CsV/Data-Analysis/stormchild_guy319_analysis.txt,stormchild_guy319_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/LetsLearnThisSong_analysis.txt,~/Documents/CsV/Data-Analysis/LetsLearnThisSong_analysis.txt,LetsLearnThisSong_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/PeTals-soft-indie_analysis.txt,~/Documents/CsV/Data-Analysis/PeTals-soft-indie_analysis.txt,PeTals-soft-indie_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/psilocybin_vibes_analysis.txt,~/Documents/CsV/Data-Analysis/psilocybin_vibes_analysis.txt,psilocybin_vibes_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/TheWaysOForDeR_2_analysis.txt,~/Documents/CsV/Data-Analysis/TheWaysOForDeR_2_analysis.txt,TheWaysOForDeR_2_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/Summer_Love320_analysis.txt,~/Documents/CsV/Data-Analysis/Summer_Love320_analysis.txt,Summer_Love320_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/Summer_Love-315_analysis.txt,~/Documents/CsV/Data-Analysis/Summer_Love-315_analysis.txt,Summer_Love-315_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/itchy-isle-8min_analysis.txt,~/Documents/CsV/Data-Analysis/itchy-isle-8min_analysis.txt,itchy-isle-8min_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/Summer_Love1215_analysis.txt,~/Documents/CsV/Data-Analysis/Summer_Love1215_analysis.txt,Summer_Love1215_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/rubbish0_4_analysis.txt,~/Documents/CsV/Data-Analysis/rubbish0_4_analysis.txt,rubbish0_4_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/PeTal_s_3_analysis.txt,~/Documents/CsV/Data-Analysis/PeTal_s_3_analysis.txt,PeTal_s_3_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/PeTal_s_analysis.txt,~/Documents/CsV/Data-Analysis/PeTal_s_analysis.txt,PeTal_s_analysis.txt,26.33,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/acoustice-circles_analysis.txt,~/Documents/CsV/Data-Analysis/acoustice-circles_analysis.txt,acoustice-circles_analysis.txt,25.49,Medium file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/RocketMan_-432_Cover_-_Feeler_analysis.txt,~/Documents/CsV/Data-Analysis/RocketMan_-432_Cover_-_Feeler_analysis.txt,RocketMan_-432_Cover_-_Feeler_analysis.txt,24.42,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/Book of Memory_1_analysis.txt,~/Documents/CsV/Data-Analysis/Book of Memory_1_analysis.txt,Book of Memory_1_analysis.txt,24.09,Medium file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/WorkShop_Worries_duo410_analysis.txt,~/Documents/CsV/Data-Analysis/WorkShop_Worries_duo410_analysis.txt,WorkShop_Worries_duo410_analysis.txt,23.79,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/The_Heartland_Doesnt_Speak_Doesnt_Speak_tears_and_time352_duo_analysis.txt,~/Documents/CsV/Data-Analysis/The_Heartland_Doesnt_Speak_Doesnt_Speak_tears_and_time352_duo_analysis.txt,The_Heartland_Doesnt_Speak_Doesnt_Speak_tears_and_time352_duo_analysis.txt,23.45,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/The_Heartland_Doesnt_Speak349_Remastered349_analysis.txt,~/Documents/CsV/Data-Analysis/The_Heartland_Doesnt_Speak349_Remastered349_analysis.txt,The_Heartland_Doesnt_Speak349_Remastered349_analysis.txt,23.45,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/Heroes_Rise_-_Villains_Overthrow_Remastered_214_analysis.txt,~/Documents/CsV/Data-Analysis/Heroes_Rise_-_Villains_Overthrow_Remastered_214_analysis.txt,Heroes_Rise_-_Villains_Overthrow_Remastered_214_analysis.txt,23.45,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/The_Heartland_Doesn_t_Speak349_Remastered_1_analysis.txt,~/Documents/CsV/Data-Analysis/The_Heartland_Doesn_t_Speak349_Remastered_1_analysis.txt,The_Heartland_Doesn_t_Speak349_Remastered_1_analysis.txt,23.45,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/The_Heartland_Doesnt_Speak_duo355_analysis.txt,~/Documents/CsV/Data-Analysis/The_Heartland_Doesnt_Speak_duo355_analysis.txt,The_Heartland_Doesnt_Speak_duo355_analysis.txt,23.45,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/The_Heartland_Doesn_t_Speak-duo355_analysis.txt,~/Documents/CsV/Data-Analysis/The_Heartland_Doesn_t_Speak-duo355_analysis.txt,The_Heartland_Doesn_t_Speak-duo355_analysis.txt,23.45,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/The_Heartland_Doesn_t_Speak349_analysis.txt,~/Documents/CsV/Data-Analysis/The_Heartland_Doesn_t_Speak349_analysis.txt,The_Heartland_Doesn_t_Speak349_analysis.txt,23.45,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/The_Heartland_Doesn_t_Speak351_analysis.txt,~/Documents/CsV/Data-Analysis/The_Heartland_Doesn_t_Speak351_analysis.txt,The_Heartland_Doesn_t_Speak351_analysis.txt,23.45,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/The_Heartland_Remastered_analysis.txt,~/Documents/CsV/Data-Analysis/The_Heartland_Remastered_analysis.txt,The_Heartland_Remastered_analysis.txt,23.45,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/Fall_RooTs_ReMain-soft301_analysis.txt,~/Documents/CsV/Data-Analysis/Fall_RooTs_ReMain-soft301_analysis.txt,Fall_RooTs_ReMain-soft301_analysis.txt,23.45,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/Heartbeats_in_the_Dark_analysis.txt,~/Documents/CsV/Data-Analysis/Heartbeats_in_the_Dark_analysis.txt,Heartbeats_in_the_Dark_analysis.txt,23.45,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/The_Heartland_duo_349_analysis.txt,~/Documents/CsV/Data-Analysis/The_Heartland_duo_349_analysis.txt,The_Heartland_duo_349_analysis.txt,23.45,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/The_Heartland_duo355_analysis.txt,~/Documents/CsV/Data-Analysis/The_Heartland_duo355_analysis.txt,The_Heartland_duo355_analysis.txt,23.45,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/Descriptive-WoodCarver-indie-pluck-Flute_analysis.txt,~/Documents/CsV/Data-Analysis/Descriptive-WoodCarver-indie-pluck-Flute_analysis.txt,Descriptive-WoodCarver-indie-pluck-Flute_analysis.txt,22.80,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/Descriptives-woodcarver-songs-420_analysis.txt,~/Documents/CsV/Data-Analysis/Descriptives-woodcarver-songs-420_analysis.txt,Descriptives-woodcarver-songs-420_analysis.txt,22.80,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/Descriptives-Ballade-woodcarver_analysis.txt,~/Documents/CsV/Data-Analysis/Descriptives-Ballade-woodcarver_analysis.txt,Descriptives-Ballade-woodcarver_analysis.txt,22.80,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/Descriptives-songs_analysis.txt,~/Documents/CsV/Data-Analysis/Descriptives-songs_analysis.txt,Descriptives-songs_analysis.txt,22.80,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/update-log-20260103-201735.log,~/Documents/CsV/Data-Analysis/update-log-20260103-201735.log,update-log-20260103-201735.log,22.34,Medium file | Log content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/The_Heartland_Doesnt_Speak_Remastered_analysis.txt,~/Documents/CsV/Data-Analysis/The_Heartland_Doesnt_Speak_Remastered_analysis.txt,The_Heartland_Doesnt_Speak_Remastered_analysis.txt,22.12,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/heart_cover_1_analysis.txt,~/Documents/CsV/Data-Analysis/heart_cover_1_analysis.txt,heart_cover_1_analysis.txt,22.12,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/The_Heartland_Doesnt_Speak255_analysis.txt,~/Documents/CsV/Data-Analysis/The_Heartland_Doesnt_Speak255_analysis.txt,The_Heartland_Doesnt_Speak255_analysis.txt,22.12,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/heart_cover0000_analysis.txt,~/Documents/CsV/Data-Analysis/heart_cover0000_analysis.txt,heart_cover0000_analysis.txt,22.12,Small file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/Music/analysis/bookOmemory403_duo_analysis.txt,~/Documents/CsV/Data-Analysis/bookOmemory403_duo_analysis.txt,bookOmemory403_duo_analysis.txt,20.88,Medium file | Markdown content | Data Analysis related | Part of 'YouTube Content' project,Pending
/Users/steven/ADVANCED_ANALYZER_README.md,~/Documents/CsV/Data-Analysis/ADVANCED_ANALYZER_README.md,ADVANCED_ANALYZER_README.md,19.80,Medium file | Markdown content | Data Analysis related | Part of 'As-a-Man-Thinketh' project,Pending
/Users/steven/Music/analysis/FINAL_SESSION_SUMMARY.txt,~/Documents/CsV/Data-Analysis/FINAL_SESSION_SUMMARY.txt,FINAL_SESSION_SUMMARY.txt,12.19,Medium file | Text content | Data Analysis related,Pending
