Filename,File Size,Creation Date,Original Path
automation_ANALYSIS 2.md,191.12 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
setup_gainesville_site 3.sh,5.71 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
about 3.html,142.68 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
best-val 2.html,2.37 MB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
index 11.html,191.03 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
README 2.md,152.63 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
index-modern.html,35.61 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
services 11.html,177.75 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
content_aware_analyzer 4.py,27.71 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
index 7.html,35.82 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
DEEP_ANALYSIS_REPORT.md,332.00 B,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
contact 12.html,124.01 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
FINAL_DR_ADU_ORGANIZATION_SUMMARY 2.md,7.00 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
best-val.html,2.37 MB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
neurostar-tms 7.html,152.67 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
SEO_SERVICES_INVOICE 3.md,10.11 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
mental-health-services.html,12.20 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
direct_content_analyzer 4.py,25.58 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
data_analysis_ANALYSIS 5.md,190.86 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
deep_read_organizer 3.py,15.86 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
20251015_111728_f04380f5-3abb-44df-8fcc-6cbb9e235358_imports_json 6.json,30.42 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
COMPREHENSIVE_ORIGINAL_ANALYSIS_REPORT 3.md,10.96 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
mental-health-services 6.html,12.20 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
main 3.js,20.25 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
automation_ANALYSIS 6.md,199.39 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
SKILLS_SERVICES_REPORT 2.html,98.89 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
mathematica 4.js,144.49 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
tehsites_analysis.html,232.25 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
ROOT_STRUCTURE_COMPLETE.md,16.48 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
LIVE_WEBPAGE_COMPARISON.html,22.24 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
STEVEN_FREELANCE_EXAMPLES_2025.md,11.81 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
appointments 5.html,100.00 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
appointments 11.html,18.61 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
README 6.md,152.63 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
COMPREHENSIVE_ORIGINAL_ANALYSIS_REPORT 3.html,105.19 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
merged_discography.csv,1.85 MB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
technical-analysis 2.html,25.01 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
registry.json,1.06 MB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
robots 8.txt,1.46 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
setup_gainesville_site.sh,5.71 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
FILE_08_archived_backups_@google_genai.js,627.97 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
FINAL_DR_ADU_ORGANIZATION_SUMMARY 6.md,7.00 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
contact 6.html,16.10 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
rules 4.js,177.43 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
video-content.html,2.38 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
MASTER_ANALYSIS_REPORT 4.md,158.96 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
SEO_SERVICES_INVOICE 2.md,4.87 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
data_analysis_ANALYSIS 4.md,190.86 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
deep_read_organizer 2.py,15.86 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
comprehensive_index.md,5.11 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
contact 7.html,16.10 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
COMPREHENSIVE_MERGE_REPORT.md,19.97 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
COMPREHENSIVE_ORIGINAL_ANALYSIS_REPORT 2.md,10.96 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
main 2.js,10.28 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
SEO_branding_analysis.md,515.74 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
index.html,191.03 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
enhanced_tms_therapy_page.html,18.92 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
mathematica 5.js,144.49 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
trashy_output 3.csv,336.93 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
COMPREHENSIVE_ORIGINAL_ANALYSIS_REPORT 2.html,105.19 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
MASTER_INDEX.md,10.31 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
technical-analysis 3.html,25.01 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
CLIENT_PROJECT_DASHBOARD.html,21.44 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
enhanced_tms_therapy_page 2.html,18.92 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
appointments 10.html,100.00 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
_downloads 8.html,357.00 B,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
merged_discography 2.json,1.94 MB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
appointments 4.html,100.00 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
README 7.md,152.63 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
Steven Skills Breakdown Detailed.md,11.38 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
trashy_output 2.csv,336.93 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
merged_discography 2.csv,1.85 MB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
setup_gainesville_site 6.sh,5.71 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
COMPLETE_DESIGN_OVERHAUL_SUMMARY 2.md,10.82 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
SEO_IMPROVEMENTS_REPORT 10.md,13.44 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
cLAude 26536221d8b28002a065caa9da69ad3f.md,401.47 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
get-pip.py,2.51 MB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
rules 5.js,177.43 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
vday-best 2.html,2.37 MB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
neurostar-tms 6.html,152.67 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
MASTER_ANALYSIS_REPORT 5.md,158.96 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
enhanced_index.html,17.03 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
PY_02_media_processing_image_tools_get-pip.py,2.51 MB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
main 6.js,20.25 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
MASTER_INDEX 4.md,10.31 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
freelance-examples-2025.html,27.45 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
contact 13.html,682.00 B,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
COMPREHENSIVE_ORIGINAL_ANALYSIS_REPORT 6.md,10.96 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
ULTIMATE_COMPREHENSIVE_DEEP_REACH_ANALYSIS 2.md,44.10 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
rules.js,177.43 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
SEO_SERVICES_INVOICE 6.md,10.11 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
index 6.html,16.83 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
DATA_06_utilities_system_tools_docs-09-05-11_12.csv,9.94 MB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
services 10.html,17.83 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
SKILLS_SERVICES_REPORT.html,98.89 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
fixed_chat_organizer 4.py,22.65 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
Content-aware_deep_analysis.md,42.52 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
TXT_08_archived_backups_bubble-top.txt,4.08 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
index 10.html,191.03 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
QUANTUMFORGELABS_DEPLOYMENT_STRATEGY.md,6.13 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
about 2.html,721.00 B,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
batch_005_enhanced_analysis.md,59.34 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
DATA_08_archived_backups_trashy_output.csv,336.93 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
COMPREHENSIVE_SEO_AUDIT 4.md,9.87 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
about.html,14.47 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
STYLING_IMPROVEMENTS_SUMMARY 4.md,7.88 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
automation_ANALYSIS 3.md,191.12 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
technical-analysis.html,25.01 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
setup_gainesville_site 2.sh,5.71 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
_downloads 4.html,357.00 B,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
docs-09-05-11:12.csv,9.94 MB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
appointments 8.html,708.00 B,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
contact.html,16.10 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
README 3.md,4.91 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
about 11.html,142.68 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
index 10.js,341.41 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
mathematica.js,144.49 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
registry 2.json,1.06 MB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
FINAL_DR_ADU_ORGANIZATION_SUMMARY 3.md,7.00 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
tehsites_analysis 3.html,232.25 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
neurostar-tms 10.html,18.92 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
TOP_1_5_PERCENT_SEO_ANALYSIS 6.md,14.31 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
CHANGES 2.md,141.50 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
patch-fetch 4.js,31.61 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
sitemap 4.xml,5.90 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
index-avatar 2.html,2.00 MB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
style 4.css,18.43 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
2025-10-14 15-39-48-Content_aware_deep_analysis 2.md,32.44 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
simple_deep_reader 3.py,15.77 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
extract.md,498.88 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
batched_content_analyzer 4.py,20.63 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
PROFESSIONAL_MEDICAL_DESIGN_SUMMARY.md,8.48 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
appointments 3.html,18.61 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
TOP_1_5_PERCENT_SEO_ANALYSIS.md,14.31 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
seo_optimization_ANALYSIS 2.md,195.07 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
comprehensive_chat_organizer 2.py,21.59 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
about 9.html,13.47 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
documents_backup_10-15-01:51.csv,11.41 MB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
appointments 17.html,18.61 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
ADVANCED_SEO_RESEARCH.md,10.59 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
motivational.txt,413.55 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
mathematica 10.js,144.49 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
WEBSITE_DEPLOYMENT_SUMMARY 6.md,8.64 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
FINAL_WEBSITE_MAGIC_SUMMARY.md,6.16 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
chatbot 2.js,10.61 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
1950 horror 3.xlsx,13.55 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
DEEP_ANALYSIS_REPORT 2.md,8.60 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
services 6.html,177.75 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
freelance-analysis-2025.html,17.79 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
style 5.css,18.43 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
web_development_ANALYSIS 5.md,189.99 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
seo_optimization_log.txt,3.86 MB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
sitemap 5.xml,4.51 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
ROOT_STRUCTURE_COMPLETE 5.md,16.48 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
ULTRA_DEEP_COMPREHENSIVE_INDEX.md,22.71 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
Explain-MCP-settings-2025-09-09.md,36.98 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
get-pip 2.py,2.51 MB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
other-09-05-11:20.csv,8.61 MB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
README 8.md,152.63 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
patch-fetch.js,31.61 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
file_management_ANALYSIS 5.md,191.12 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
ai-powered-multimedia-analysis-system.txt,3.91 MB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
registry 5.json,1.06 MB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
skills-breakdown-detailed.html,28.49 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
README 11.md,2.59 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
ADVANCED_SEO_RESEARCH 2.md,10.59 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
enhanced_style 2.css,8.90 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
TOP_1_5_PERCENT_SEO_ANALYSIS 2.md,14.31 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
content_creation_ANALYSIS 3.md,191.12 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
sitemap 7.xml,5.90 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
COMPREHENSIVE_ORIGINAL_ANALYSIS_REPORT 2.pdf,113.76 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
filled_prompts_expanded_image_data-05-30-22-21.csv,1.32 MB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
avatararts_analysis 3.html,277.12 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
seo_optimization_ANALYSIS.md,186.80 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
COMPLETE_ORGANIZATION_SUCCESS 5.md,9.62 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
style 7.css,25.50 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
TXT_05_audio_video_video_editors_motivational.txt,413.55 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
about 16.html,14.47 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
docs-09-05-12:27.csv,9.91 MB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
seo_optimization_ANALYSIS 6.md,186.80 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
video-content 2.html,2.38 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
SEO_SERVICES_INVOICE 9.md,8.84 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
_downloads 3.html,357.00 B,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
main 9.js,20.25 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
SEO_IMPROVEMENTS_REPORT 5.md,13.44 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
tms-therapy-gainesville 2.html,10.41 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
about 5.html,13.73 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
documents_analysis 3.html,985.75 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
index 17.html,191.03 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
merged_discography.json,1.94 MB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
WEBSITE_DEPLOYMENT_SUMMARY 2.md,8.64 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
ENHANCED_MASTER_ANALYSIS_V2 2.md,139.42 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
style 6.css,18.43 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
docs-09-09-23:29_1 2.csv,10.45 MB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
index 5.js,341.41 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
SEO_SERVICES_INVOICE.md,8.84 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
sitemap 6.xml,5.90 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
enhanced_index 2.html,17.03 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
COMPREHENSIVE_ORIGINAL_ANALYSIS_REPORT.html,105.19 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
COMPREHENSIVE_ORIGINAL_ANALYSIS_REPORT 3.pdf,113.76 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
CLIENT_REPORT_NON_TECHNICAL 3.md,28.27 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
contact 14.html,124.01 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
DATA_06_utilities_system_tools_docs-09-05-12_27.csv,9.91 MB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
neurostar-tms.html,18.92 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
FINAL_TOP_1_5_PERCENT_WEBSITE_ENHANCEMENT.md,12.07 KB,11-26-25,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project
