Filename,File Size,Creation Date,Width,Height,DPI_X,DPI_Y,Original Path
5.png,115.56 KB,11-26-25,358,402,96.012,96.012,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project/Dr Adu-Upscale Image/5.png
6.png,115.56 KB,11-26-25,358,402,96.012,96.012,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project/Dr Adu-Upscale Image/6.png
2.png,119.54 KB,11-26-25,358,402,96.012,96.012,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project/Dr Adu-Upscale Image/2.png
3.png,116.05 KB,11-26-25,358,402,96.012,96.012,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project/Dr Adu-Upscale Image/3.png
1.png,146.68 KB,11-26-25,358,402,96.012,96.012,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project/Dr Adu-Upscale Image/1.png
dr-adu.jpeg,27.98 KB,11-26-25,358,402,72,72,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project/Dr_Adu_GainesvillePFS_SEO_Project/dr-adu.jpeg
dr-adu.png,115.56 KB,11-26-25,358,402,96.012,96.012,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project/Dr_Adu_GainesvillePFS_SEO_Project/15_Website_Hosting/img/dr-adu.png
4.png,113.54 KB,11-26-25,358,402,96.012,96.012,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project/Dr_Adu_GainesvillePFS_SEO_Project/Dr Adu-Upscale Image/4.png
5.png,115.56 KB,11-26-25,358,402,96.012,96.012,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project/Dr_Adu_GainesvillePFS_SEO_Project/Dr Adu-Upscale Image/5.png
6.png,115.56 KB,11-26-25,358,402,96.012,96.012,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project/Dr_Adu_GainesvillePFS_SEO_Project/Dr Adu-Upscale Image/6.png
2.png,119.54 KB,11-26-25,358,402,96.012,96.012,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project/Dr_Adu_GainesvillePFS_SEO_Project/Dr Adu-Upscale Image/2.png
3.png,116.05 KB,11-26-25,358,402,96.012,96.012,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project/Dr_Adu_GainesvillePFS_SEO_Project/Dr Adu-Upscale Image/3.png
1.png,146.68 KB,11-26-25,358,402,96.012,96.012,/Users/steven/Documents/Dr_Adu_GainesvillePFS_SEO_Project/Dr_Adu_GainesvillePFS_SEO_Project/Dr Adu-Upscale Image/1.png
