Filename,Duration,File Size,Creation Date,Original Path
01-Foreword-Author.mp3,0:03,59.06 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files/01-Foreword-Author.mp3
03-Final-Poem.mp3,649.22 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files
03-Garden-Metaphor.mp3,0:18,365.62 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files/03-Garden-Metaphor.mp3
03-Garden-Metaphor.mp3,365.62 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files
03-Growth.mp3,0:14,275.16 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files/03-Growth.mp3
03-Growth.mp3,275.16 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files
03-Harvest-Metaphor.mp3,0:15,311.72 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files/03-Harvest-Metaphor.mp3
03-Harvest-Metaphor.mp3,311.72 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files
03-Justice.mp3,0:11,222.19 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files/03-Justice.mp3
03-Justice.mp3,222.19 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files
03-Kaleidoscope-Metaphor.mp3,0:12,236.72 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files/03-Kaleidoscope-Metaphor.mp3
03-Kaleidoscope-Metaphor.mp3,236.72 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files
03-Law-of-Attraction.mp3,0:17,332.34 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files/03-Law-of-Attraction.mp3
03-Law-of-Attraction.mp3,332.34 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files
03-Mastery.mp3,0:20,409.22 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files/03-Mastery.mp3
03-Mastery.mp3,409.22 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files
03-Proof.mp3,0:17,349.69 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files/03-Proof.mp3
03-Proof.mp3,349.69 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files
03-Purpose-of-Suffering.mp3,0:16,320.16 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files/03-Purpose-of-Suffering.mp3
03-Purpose-of-Suffering.mp3,320.16 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files
03-Revelation.mp3,0:03,75.94 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files/03-Revelation.mp3
03-Revelation.mp3,75.94 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files
03-Secret-Thoughts.mp3,0:08,164.06 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files/03-Secret-Thoughts.mp3
03-Secret-Thoughts.mp3,164.06 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files
03-True-Manhood.mp3,0:18,362.81 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files/03-True-Manhood.mp3
03-True-Manhood.mp3,362.81 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files
03-True-Measure.mp3,0:12,252.66 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files/03-True-Measure.mp3
03-True-Measure.mp3,252.66 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files
03-Unity.mp3,0:14,285.00 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files/03-Unity.mp3
03-Unity.mp3,285.00 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files
03-Universal-Law.mp3,0:15,292.97 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files/03-Universal-Law.mp3
03-Universal-Law.mp3,292.97 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files
03-Universal-Principles.mp3,0:14,280.31 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files/03-Universal-Principles.mp3
03-Universal-Principles.mp3,280.31 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files
03-effect-of-thought-on-circumstances-segment-09.mp3,4.00 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files
03-effect-of-thought-on-circumstances-segment-09.mp3,Unknown,Unknown,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files/03-effect-of-thought-on-circumstances-segment-09.mp3
03-effect.mp3,0:00,1.45 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files/03-effect.mp3
03-effect.mp3,1.45 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files
04-Complete-Book.mp3,10.51 MB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files
04-Complete-Book.mp3,9:10,10.51 MB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files/04-Complete-Book.mp3
AS-A-MAN-THINKETH-nonformat.docx,26.82 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Txt
"Article_10_6_2023, 2_12_20 PM.doc",2.53 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/spooky-chatgpt
As-a-Man-Thinketh-Complete.mp3,0:00,4.26 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files/As-a-Man-Thinketh-Complete.mp3
As-a-Man-Thinketh-Complete.mp3,4.26 KB,10-28-25,/Users/steven/Documents/Docs/As-a-man-thinketh/other_files
During one of Wooly-s adv 2.wav,303.33 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/itchy Isle
During one of Wooly-s adv 2.wav,Unknown,Unknown,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/itchy Isle/During one of Wooly-s adv 2.wav
Photo Collage Styles.asl,11.50 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation
Space Spies Unite-15-1.tiff,6.68 KB,10-28-25,37,37,1,1,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Space Spies Unite Juice/tiff/Space Spies Unite-15-1.tiff
Space Spies Unite-15.tiff,7.04 KB,10-28-25,37,37,1,1,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Space Spies Unite Juice/tiff/Space Spies Unite-15.tiff
Untitled document(1).docx,7.14 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/itchy Isle
api_gap_analysis.md,8.52 KB,10-30-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/2025-10/2025-10-30
api_key_status_report.md,6.13 KB,10-30-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/2025-10/2025-10-30
bak.css,1.35 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Sp2023/cgs/finalpage/final_project_home/final2/style
calories.css,3.16 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Sp2023/cgs/mods/ch11/styles
final.css,3.47 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Sp2023/cgs/finalpage/final_project_home/final2/style
final.css,4.34 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Sp2023/cgs/finalpage/final_project_home/css
finald.css,4.81 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Sp2023/cgs/finalpage/final_project_home/css
form.css,1.33 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Sp2023/cgs/finalpage/final_project_home/final2/style
gpt Prompt.docx,8.74 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/spooky-chatgpt
grids.css,1.14 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Sp2023/cgs/finalpage/final_project_home/3d/grid/styles
krampus(1).docx,7.90 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/spooky-chatgpt
krampus.docx,7.90 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/spooky-chatgpt
main.css,1.02 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Sp2023/cgs/shape_up 2/shape_up_solutions/ch04/styles
main.css,1.98 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Sp2023/cgs/shape_up 2/shape_up_solutions/ch05/styles
main.css,2.08 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Sp2023/cgs/shape_up 2/shape_up_solutions/ch06/styles
main.css,2.84 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Sp2023/cgs/shape_up 2/shape_up_solutions/ch09/styles
main.css,2.84 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Sp2023/cgs/uploaded/mod4/styles
main.css,2.96 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Sp2023/cgs/shape_up 2/shape_up_solutions/ch10 - mod4/styles
main.css,3.33 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Sp2023/cgs/mods/ch11/styles
main.css,5.33 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Sp2023/cgs/finalpage/final_project_home/css
main_rwd.css,4.39 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Sp2023/cgs/uploaded/mod4/styles
main_rwd.css,4.44 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Sp2023/cgs/mods/ch11/styles
main_rwd.css,4.53 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Sp2023/cgs/shape_up 2/shape_up_solutions/ch10 - mod4/styles
main_rwd.css,4.75 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Sp2023/cgs/shape_up 2/shape_up_solutions/ch09/styles
main_rwd.css,4.90 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Sp2023/cgs/finalpage/final_project_home/css
normalize.css,7.62 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Sp2023/cgs/shape_up 2/shape_up_solutions/ch09/styles
normalize.css,7.73 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Sp2023/cgs/shape_up 2/shape_up_solutions/ch10 - mod4/styles
phase3_completion_report.md,4.29 KB,10-30-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/2025-10/2025-10-30
presentation.pptx,28.85 KB,10-28-25,/Users/steven/Documents/Docs/misc
shell_analysis.md,5.76 KB,10-30-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/2025-10/2025-10-30
slicknav.css,2.82 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Sp2023/cgs/mod8/mod8/styles
slicknav.css,2.82 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Sp2023/cgs/uploaded/mod4/styles
slicknav.css,2.94 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Sp2023/cgs/finalpage/final_project_home/css
slicknav.css,2.94 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Sp2023/cgs/shape_up 2/shape_up_solutions/ch10 - mod4/styles
slicknav.css,3.00 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Sp2023/cgs/mods/ch11/styles
spookyGPT.docx,6.59 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/spooky-chatgpt
strength.css,3.63 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Sp2023/cgs/uploaded/mod4/styles
strength.css,3.88 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Sp2023/cgs/shape_up 2/shape_up_solutions/ch09/styles
strength.css,3.90 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Sp2023/cgs/mods/ch11/styles
strength.css,3.98 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Sp2023/cgs/shape_up 2/shape_up_solutions/ch10 - mod4/styles
stress.css,4.17 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Sp2023/cgs/uploaded/mod4/styles
stress.css,4.27 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Sp2023/cgs/mods/ch11/styles
stress.css,4.39 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Sp2023/cgs/shape_up 2/shape_up_solutions/ch10 - mod4/styles
style.css,2.04 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Sp2023/cgs/finalpage/final_project_home/3d
style.css,2.22 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/Sp2023/cgs/finalpage/final_project_home/flexai
styles.css,2.06 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/markdown_archive/static
styles.css,3.44 KB,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/bluesky/statusphere-example-app/src/pages/public
zoxide_demo.md,1.05 KB,10-30-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/2025-10/2025-10-30
~$raveling of itchy isle.docx,162.00 B,10-28-25,/Users/steven/Documents/Docs/05_Documentation_and_Notes/Documentation/itchy Isle
