Filename,Duration,File Size,Creation Date,Original Path
single_url_audio.mp3,2:55,685.17 KB,01-17-26,/Users/steven/AVATARARTS/Automations/podcastfy-main/data/audio/single_url_audio.mp3
podcast_thatupiso_BR.mp3,2:34,1.18 MB,01-17-26,/Users/steven/AVATARARTS/Automations/podcastfy-main/data/audio/podcast_thatupiso_BR.mp3
podcast_Nexus.mp3,2:20,1.08 MB,01-17-26,/Users/steven/AVATARARTS/Automations/podcastfy-main/data/audio/podcast_Nexus.mp3
Agro_paper.mp3,4:11,1.92 MB,01-17-26,/Users/steven/AVATARARTS/Automations/podcastfy-main/data/audio/Agro_paper.mp3
podcast_FR_AGRO.mp3,3:33,1.63 MB,01-17-26,/Users/steven/AVATARARTS/Automations/podcastfy-main/data/audio/podcast_FR_AGRO.mp3
podcast_c8f53545fefd44569dbebd4fa739e2b9.mp3,5:38,1.29 MB,01-17-26,/Users/steven/AVATARARTS/Automations/podcastfy-main/data/audio/podcast_c8f53545fefd44569dbebd4fa739e2b9.mp3
podcast_e9ef119af37c45b6abd8326cb382b3b0.mp3,2:46,650.20 KB,01-17-26,/Users/steven/AVATARARTS/Automations/podcastfy-main/data/audio/podcast_e9ef119af37c45b6abd8326cb382b3b0.mp3
podcast_829a531a20334c949f76e077b846cc7f.mp3,2:16,1.04 MB,01-17-26,/Users/steven/AVATARARTS/Automations/podcastfy-main/data/audio/podcast_829a531a20334c949f76e077b846cc7f.mp3
podcast_c056dc1d232b4dc0933f77660d8369a6.mp3,1:51,873.28 KB,01-17-26,/Users/steven/AVATARARTS/Automations/podcastfy-main/data/audio/podcast_c056dc1d232b4dc0933f77660d8369a6.mp3
podcast_NEXUS_PT.mp3,4:37,2.12 MB,01-17-26,/Users/steven/AVATARARTS/Automations/podcastfy-main/data/audio/podcast_NEXUS_PT.mp3
final_output.mp3,2:15,527.57 KB,01-17-26,/Users/steven/AVATARARTS/Automations/AI-podcast-generator-main/final_output.mp3
podcast_audio.wav,Unknown,Unknown,01-17-26,/Users/steven/AVATARARTS/Automations/DIY-Podcast-Generator-main/demo/podcast_audio.wav
latest_audio.wav,Unknown,Unknown,01-17-26,/Users/steven/AVATARARTS/Automations/Simli_NotebookLM-main/latest_audio.wav
